Date,Low,Open,Volume,High,Close,Adjusted Close
17-02-1981,0.11662899702787399,0.11662899702787399,12275200,0.1171879991889,0.11662899702787399,0.091031514108181
18-02-1981,0.12165199965238571,0.12165199965238571,19241600,0.12276799976825714,0.12165199965238571,0.09495209157466888
19-02-1981,0.11439699679613113,0.11495500057935715,22310400,0.11495500057935715,0.11439699679613113,0.0892893597483635
20-02-1981,0.10825899988412857,0.10881700366735458,24371200,0.10881700366735458,0.10825899988412857,0.0844985619187355
23-02-1981,0.10993299633264542,0.10993299633264542,14112000,0.11049100011587143,0.10993299633264542,0.08580512553453445
24-02-1981,0.10602699965238571,0.10714299976825714,16979200,0.10714299976825714,0.10602699965238571,0.082756407558918
25-02-1981,0.11272300034761429,0.11272300034761429,19488000,0.1132809966802597,0.11272300034761429,0.08798280358314514
26-02-1981,0.11439699679613113,0.11439699679613113,10841600,0.11495500057935715,0.11439699679613113,0.0892893597483635
27-02-1981,0.11830399930477142,0.11830399930477142,14761600,0.11941999942064285,0.11830399930477142,0.09233889728784561
02-03-1981,0.11886200308799744,0.11886200308799744,11760000,0.11941999942064285,0.11886200308799744,0.09277443587779999
03-03-1981,0.1171879991889,0.11774600297212601,16172800,0.11774600297212601,0.1171879991889,0.09146784245967865
04-03-1981,0.11607100069522858,0.11662899702787399,13708800,0.11662899702787399,0.11607100069522858,0.09059598296880722
05-03-1981,0.11551299691200256,0.11607100069522858,5376000,0.11607100069522858,0.11551299691200256,0.09016048163175583
06-03-1981,0.11439699679613113,0.11551299691200256,11603200,0.11551299691200256,0.11439699679613113,0.0892893597483635
09-03-1981,0.1054690033197403,0.10602699965238571,15321600,0.10602699965238571,0.1054690033197403,0.08232086151838303
10-03-1981,0.10044600069522858,0.10100399702787399,28380800,0.10100399702787399,0.10044600069522858,0.07840033620595932
11-03-1981,0.09653999656438828,0.0976559966802597,29859200,0.0976559966802597,0.09653999656438828,0.07535160332918167
12-03-1981,0.10044600069522858,0.10044600069522858,59248000,0.10100399702787399,0.10044600069522858,0.07840033620595932
13-03-1981,0.09933000057935715,0.09988799691200256,231302400,0.09988799691200256,0.09933000057935715,0.07752924412488937
16-03-1981,0.10323700308799744,0.10323700308799744,37228800,0.10435300320386887,0.10323700308799744,0.08057878166437149
17-03-1981,0.10825899988412857,0.10825899988412857,43747200,0.109375,0.10825899988412857,0.0844985619187355
18-03-1981,0.11495500057935715,0.11495500057935715,36937600,0.11607100069522858,0.11495500057935715,0.08972490578889847
19-03-1981,0.11383900046348572,0.11439699679613113,37811200,0.11439699679613113,0.11383900046348572,0.08885382860898972
20-03-1981,0.11495500057935715,0.11495500057935715,14604800,0.11607100069522858,0.11495500057935715,0.08972490578889847
23-03-1981,0.11941999942064285,0.11941999942064285,22019200,0.12053599953651428,0.11941999942064285,0.09320998936891556
24-03-1981,0.11886200308799744,0.11941999942064285,28156800,0.11941999942064285,0.11886200308799744,0.09277443587779999
25-03-1981,0.11662899702787399,0.11774600297212601,7056000,0.11774600297212601,0.11662899702787399,0.091031514108181
26-03-1981,0.11439699679613113,0.11495500057935715,12275200,0.11495500057935715,0.11439699679613113,0.0892893597483635
27-03-1981,0.11049100011587143,0.11104899644851685,12252800,0.11104899644851685,0.11049100011587143,0.08624064922332764
30-03-1981,0.11049100011587143,0.11049100011587143,9900800,0.11160700023174286,0.11049100011587143,0.08624064922332764
31-03-1981,0.109375,0.11049100011587143,15993600,0.11049100011587143,0.109375,0.08536959439516068
01-04-1981,0.10825899988412857,0.10881700366735458,34070400,0.10881700366735458,0.10825899988412857,0.0844985619187355
02-04-1981,0.11774600297212601,0.11774600297212601,31404800,0.11830399930477142,0.11774600297212601,0.09190333634614944
03-04-1981,0.11830399930477142,0.11830399930477142,16486400,0.11886200308799744,0.11830399930477142,0.09233889728784561
06-04-1981,0.11607100069522858,0.11662899702787399,22803200,0.11662899702787399,0.11607100069522858,0.09059598296880722
07-04-1981,0.11495500057935715,0.11551299691200256,10684800,0.11551299691200256,0.11495500057935715,0.08972490578889847
08-04-1981,0.12053599953651428,0.12053599953651428,21952000,0.12165199965238571,0.12053599953651428,0.09408101439476013
09-04-1981,0.12276799976825714,0.12276799976825714,12499200,0.12332600355148315,0.12276799976825714,0.09582313150167465
10-04-1981,0.12444200366735458,0.12444200366735458,33465600,0.125,0.12444200366735458,0.09712973237037659
13-04-1981,0.12444200366735458,0.12444200366735458,16060800,0.125,0.12444200366735458,0.09712973237037659
14-04-1981,0.12444200366735458,0.12444200366735458,6652800,0.125,0.12444200366735458,0.09712973237037659
15-04-1981,0.11830399930477142,0.11886200308799744,34048000,0.11886200308799744,0.11830399930477142,0.09233889728784561
16-04-1981,0.11160700023174286,0.11216499656438828,23878400,0.11216499656438828,0.11160700023174286,0.08711172640323639
20-04-1981,0.11495500057935715,0.11495500057935715,35347200,0.11551299691200256,0.11495500057935715,0.08972490578889847
21-04-1981,0.12276799976825714,0.12276799976825714,28537600,0.12332600355148315,0.12276799976825714,0.09582313150167465
22-04-1981,0.12723200023174286,0.12723200023174286,18995200,0.12779000401496887,0.12723200023174286,0.09930741786956787
23-04-1981,0.13057999312877655,0.13057999312877655,58016000,0.13113799691200256,0.13057999312877655,0.10192056745290756
24-04-1981,0.12946400046348572,0.13057999312877655,35056000,0.13057999312877655,0.12946400046348572,0.1010495200753212
27-04-1981,0.1283479928970337,0.1289059966802597,38528000,0.1289059966802597,0.1283479928970337,0.10017842799425125
28-04-1981,0.12611599266529083,0.12667399644851685,32188800,0.12667399644851685,0.12611599266529083,0.09843633323907852
29-04-1981,0.12444200366735458,0.125,13641600,0.125,0.12444200366735458,0.09712973237037659
30-04-1981,0.12667399644851685,0.12667399644851685,12611200,0.12779000401496887,0.12667399644851685,0.0988718718290329
01-05-1981,0.12667399644851685,0.12667399644851685,16553600,0.12779000401496887,0.12667399644851685,0.0988718718290329
04-05-1981,0.12611599266529083,0.12667399644851685,14448000,0.12667399644851685,0.12611599266529083,0.09843633323907852
05-05-1981,0.125558003783226,0.12611599266529083,17539200,0.12611599266529083,0.125558003783226,0.09800079464912415
06-05-1981,0.12221000343561172,0.12276799976825714,18950400,0.12276799976825714,0.12221000343561172,0.09538759291172028
07-05-1981,0.12388399988412857,0.12388399988412857,9363200,0.12444200366735458,0.12388399988412857,0.09669417887926102
08-05-1981,0.125,0.125,7907200,0.125558003783226,0.125,0.09756526350975037
11-05-1981,0.12221000343561172,0.12276799976825714,11939200,0.12276799976825714,0.12221000343561172,0.09538759291172028
12-05-1981,0.12221000343561172,0.12221000343561172,4256000,0.12388399988412857,0.12221000343561172,0.09538759291172028
13-05-1981,0.12165199965238571,0.12221000343561172,4905600,0.12332600355148315,0.12165199965238571,0.09495209157466888
14-05-1981,0.11997800320386887,0.1210940033197403,4928000,0.1210940033197403,0.11997800320386887,0.09364548325538635
15-05-1981,0.12276799976825714,0.12276799976825714,4905600,0.12444200366735458,0.12276799976825714,0.09582313150167465
18-05-1981,0.125,0.125,4166400,0.12611599266529083,0.125,0.09756526350975037
19-05-1981,0.12276799976825714,0.12332600355148315,25424000,0.12332600355148315,0.12276799976825714,0.09582313150167465
20-05-1981,0.12667399644851685,0.12667399644851685,13283200,0.12779000401496887,0.12667399644851685,0.0988718718290329
21-05-1981,0.13392899930477142,0.13392899930477142,32211200,0.13448700308799744,0.13392899930477142,0.10453450679779053
22-05-1981,0.140066996216774,0.140066996216774,31427200,0.141183003783226,0.140066996216774,0.10932537913322449
26-05-1981,0.13950900733470917,0.140066996216774,85344000,0.140066996216774,0.13950900733470917,0.1088898628950119
27-05-1981,0.14732100069522858,0.14732100069522858,149497600,0.1478790044784546,0.14732100069522858,0.11498727649450302
28-05-1981,0.14732100069522858,0.14732100069522858,73987200,0.1478790044784546,0.14732100069522858,0.11498727649450302
29-05-1981,0.1478790044784546,0.1478790044784546,59382400,0.1484380066394806,0.1478790044784546,0.11542286723852158
01-06-1981,0.1478790044784546,0.1478790044784546,51251200,0.1484380066394806,0.1478790044784546,0.11542286723852158
02-06-1981,0.140625,0.141183003783226,40432000,0.141183003783226,0.140625,0.10976091772317886
03-06-1981,0.140625,0.140625,39446400,0.14174099266529083,0.140625,0.10976091772317886
04-06-1981,0.14341500401496887,0.14341500401496887,56067200,0.1439729928970337,0.14341500401496887,0.11193858832120895
05-06-1981,0.141183003783226,0.14174099266529083,57680000,0.14174099266529083,0.141183003783226,0.11019650101661682
08-06-1981,0.13616099953651428,0.1367190033197403,93497600,0.1367190033197403,0.13616099953651428,0.10627665370702744
09-06-1981,0.13895100355148315,0.13895100355148315,119593600,0.13950900733470917,0.13895100355148315,0.10845435410737991
10-06-1981,0.140625,0.140625,25222400,0.14229899644851685,0.140625,0.10976091772317886
11-06-1981,0.14676299691200256,0.14676299691200256,38976000,0.14732100069522858,0.14676299691200256,0.11455176770687103
12-06-1981,0.14508900046348572,0.14564700424671173,25804800,0.14564700424671173,0.14508900046348572,0.11324521154165268
15-06-1981,0.1445309966802597,0.14508900046348572,143763200,0.14508900046348572,0.1445309966802597,0.11280962824821472
16-06-1981,0.14174099266529083,0.14229899644851685,37251200,0.14229899644851685,0.14174099266529083,0.11063199490308762
17-06-1981,0.13950900733470917,0.140066996216774,27574400,0.140066996216774,0.13950900733470917,0.1088898628950119
18-06-1981,0.13895100355148315,0.13950900733470917,23049600,0.140066996216774,0.13895100355148315,0.10845435410737991
19-06-1981,0.13504500687122345,0.13560299575328827,27507200,0.13560299575328827,0.13504500687122345,0.10540560632944107
22-06-1981,0.13002200424671173,0.13057999312877655,10841600,0.13057999312877655,0.13002200424671173,0.10148502141237259
23-06-1981,0.1322540044784546,0.1322540044784546,15030400,0.1333709955215454,0.1322540044784546,0.1032271534204483
24-06-1981,0.1289059966802597,0.13002200424671173,23027200,0.13002200424671173,0.1289059966802597,0.10061394423246384
25-06-1981,0.13169600069522858,0.13169600069522858,24259200,0.1322540044784546,0.13169600069522858,0.10279164463281631
26-06-1981,0.13002200424671173,0.13113799691200256,23788800,0.13113799691200256,0.13002200424671173,0.10148502141237259
29-06-1981,0.125558003783226,0.12667399644851685,10595200,0.12667399644851685,0.125558003783226,0.09800079464912415
30-06-1981,0.11607100069522858,0.11662899702787399,35907200,0.11662899702787399,0.11607100069522858,0.09059598296880722
01-07-1981,0.11495500057935715,0.11551299691200256,170464000,0.11551299691200256,0.11495500057935715,0.08972490578889847
02-07-1981,0.11495500057935715,0.11495500057935715,30284800,0.11551299691200256,0.11495500057935715,0.08972490578889847
06-07-1981,0.11104899644851685,0.11216499656438828,16531200,0.11216499656438828,0.11104899644851685,0.08667619526386261
07-07-1981,0.11216499656438828,0.11216499656438828,15836800,0.1132809966802597,0.11216499656438828,0.08754726499319077
08-07-1981,0.11662899702787399,0.11662899702787399,16620800,0.1171879991889,0.11662899702787399,0.091031514108181
09-07-1981,0.10770100355148315,0.10825899988412857,32883200,0.10825899988412857,0.10770100355148315,0.08406303077936172
10-07-1981,0.09933000057935715,0.09988799691200256,55171200,0.09988799691200256,0.09933000057935715,0.07752924412488937
13-07-1981,0.1015629991889,0.1015629991889,45740800,0.10212100297212601,0.1015629991889,0.07927218079566956
14-07-1981,0.10602699965238571,0.10602699965238571,19779200,0.10714299976825714,0.10602699965238571,0.082756407558918
15-07-1981,0.10881700366735458,0.10881700366735458,10953600,0.109375,0.10881700366735458,0.0849340483546257
16-07-1981,0.11160700023174286,0.11160700023174286,15232000,0.11272300034761429,0.11160700023174286,0.08711172640323639
17-07-1981,0.11551299691200256,0.11551299691200256,19824000,0.11607100069522858,0.11551299691200256,0.09016048163175583
20-07-1981,0.10770100355148315,0.10825899988412857,23654400,0.10825899988412857,0.10770100355148315,0.08406303077936172
21-07-1981,0.10714299976825714,0.10770100355148315,31942400,0.10770100355148315,0.10714299976825714,0.08362748473882675
22-07-1981,0.10100399702787399,0.10212100297212601,22668800,0.10212100297212601,0.10100399702787399,0.07883581519126892
23-07-1981,0.10379499942064285,0.10379499942064285,34451200,0.10435300320386887,0.10379499942064285,0.08101428300142288
24-07-1981,0.10714299976825714,0.10714299976825714,28851200,0.10770100355148315,0.10714299976825714,0.08362748473882675
27-07-1981,0.11160700023174286,0.11160700023174286,17337600,0.11216499656438828,0.11160700023174286,0.08711172640323639
28-07-1981,0.10770100355148315,0.10825899988412857,22848000,0.10825899988412857,0.10770100355148315,0.08406303077936172
29-07-1981,0.10602699965238571,0.10658500343561172,15500800,0.10658500343561172,0.10602699965238571,0.082756407558918
30-07-1981,0.10993299633264542,0.10993299633264542,9900800,0.11104899644851685,0.10993299633264542,0.08580512553453445
31-07-1981,0.11160700023174286,0.11160700023174286,10953600,0.11216499656438828,0.11160700023174286,0.08711172640323639
03-08-1981,0.11049100011587143,0.11160700023174286,12432000,0.11160700023174286,0.11049100011587143,0.08624064922332764
04-08-1981,0.11216499656438828,0.11216499656438828,31673600,0.11272300034761429,0.11216499656438828,0.08754726499319077
05-08-1981,0.11551299691200256,0.11551299691200256,17494400,0.11607100069522858,0.11551299691200256,0.09016048163175583
06-08-1981,0.11272300034761429,0.1132809966802597,10528000,0.1132809966802597,0.11272300034761429,0.08798280358314514
07-08-1981,0.11272300034761429,0.11272300034761429,9206400,0.1132809966802597,0.11272300034761429,0.08798280358314514
10-08-1981,0.11272300034761429,0.11272300034761429,0,0.11272300034761429,0.11272300034761429,0.08798280358314514
11-08-1981,0.109375,0.11049100011587143,71456000,0.11049100011587143,0.109375,0.08536959439516068
12-08-1981,0.10714299976825714,0.10770100355148315,26275200,0.10770100355148315,0.10714299976825714,0.08362748473882675
13-08-1981,0.10379499942064285,0.10435300320386887,27484800,0.10435300320386887,0.10379499942064285,0.08101428300142288
14-08-1981,0.10212100297212601,0.10323700308799744,24192000,0.10323700308799744,0.10212100297212601,0.07970766723155975
17-08-1981,0.09877199679613113,0.09988799691200256,18905600,0.09988799691200256,0.09877199679613113,0.07709372043609619
18-08-1981,0.09653999656438828,0.0976559966802597,17001600,0.0976559966802597,0.09653999656438828,0.07535160332918167
19-08-1981,0.09542399644851685,0.09653999656438828,20675200,0.09653999656438828,0.09542399644851685,0.07448052614927292
20-08-1981,0.09653999656438828,0.09653999656438828,17113600,0.09709800034761429,0.09653999656438828,0.07535160332918167
21-08-1981,0.0898440033197403,0.09096000343561172,41910400,0.09096000343561172,0.0898440033197403,0.07012523710727692
24-08-1981,0.08426299691200256,0.08482100069522858,23072000,0.08482100069522858,0.08426299691200256,0.06576912850141525
25-08-1981,0.08649600297212601,0.08649600297212601,40700800,0.08705399930477142,0.08649600297212601,0.06751205772161484
26-08-1981,0.08482100069522858,0.08537899702787399,33600000,0.08537899702787399,0.08482100069522858,0.06620465964078903
27-08-1981,0.08537899702787399,0.08537899702787399,25916800,0.0859379991889,0.08537899702787399,0.06664016842842102
28-08-1981,0.0898440033197403,0.0898440033197403,38035200,0.09040199965238571,0.0898440033197403,0.07012523710727692
31-08-1981,0.0898440033197403,0.0898440033197403,40947200,0.09040199965238571,0.0898440033197403,0.07012523710727692
01-09-1981,0.09542399644851685,0.09542399644851685,37027200,0.09598200023174286,0.09542399644851685,0.07448052614927292
02-09-1981,0.09709800034761429,0.09709800034761429,19376000,0.0976559966802597,0.09709800034761429,0.07578710466623306
03-09-1981,0.09207600355148315,0.09319200366735458,37475200,0.09319200366735458,0.09207600355148315,0.07186734676361084
04-09-1981,0.09096000343561172,0.09151799976825714,15254400,0.09151799976825714,0.09096000343561172,0.07099628448486328
08-09-1981,0.08816999942064285,0.08872800320386887,25446400,0.08872800320386887,0.08816999942064285,0.06881862133741379
09-09-1981,0.08816999942064285,0.08816999942064285,30531200,0.08872800320386887,0.08816999942064285,0.06881862133741379
10-09-1981,0.08872800320386887,0.08872800320386887,34809600,0.08928599953651428,0.08872800320386887,0.06925415247678757
11-09-1981,0.08761200308799744,0.08816999942064285,17539200,0.08816999942064285,0.08761200308799744,0.06838306039571762
14-09-1981,0.08482100069522858,0.08537899702787399,27686400,0.08537899702787399,0.08482100069522858,0.06620465964078903
15-09-1981,0.08258900046348572,0.08314699679613113,19510400,0.08314699679613113,0.08258900046348572,0.0644625574350357
16-09-1981,0.08091499656438828,0.08147300034761429,19353600,0.08147300034761429,0.08091499656438828,0.06315596401691437
17-09-1981,0.07868299633264542,0.07924100011587143,19376000,0.07924100011587143,0.07868299633264542,0.06141381338238716
18-09-1981,0.07924100011587143,0.07924100011587143,26320000,0.07979899644851685,0.07924100011587143,0.061849337071180344
21-09-1981,0.07979899644851685,0.07979899644851685,49033600,0.08035700023174286,0.07979899644851685,0.06228485703468323
22-09-1981,0.07533500343561172,0.07589299976825714,47420800,0.07589299976825714,0.07533500343561172,0.05880062282085419
23-09-1981,0.07366099953651428,0.07477699965238571,28201600,0.07477699965238571,0.07366099953651428,0.057494036853313446
24-09-1981,0.07310300320386887,0.07366099953651428,18300800,0.07366099953651428,0.07310300320386887,0.057058483362197876
25-09-1981,0.06361600011587143,0.06473200023174286,34608000,0.06473200023174286,0.06361600011587143,0.049653708934783936
28-09-1981,0.06417399644851685,0.06417399644851685,91728000,0.06473200023174286,0.06417399644851685,0.050089213997125626
29-09-1981,0.06752199679613113,0.06752199679613113,94684800,0.06808000057935715,0.06752199679613113,0.0527024082839489
30-09-1981,0.06808000057935715,0.06808000057935715,49996800,0.06863799691200256,0.06808000057935715,0.05313793569803238
01-10-1981,0.06808000057935715,0.06808000057935715,61129600,0.06863799691200256,0.06808000057935715,0.05313793569803238
02-10-1981,0.07366099953651428,0.07366099953651428,45046400,0.0742190033197403,0.07366099953651428,0.057494036853313446
05-10-1981,0.07589299976825714,0.07589299976825714,43097600,0.07700899988412857,0.07589299976825714,0.059236157685518265
06-10-1981,0.07533500343561172,0.07589299976825714,28358400,0.07589299976825714,0.07533500343561172,0.05880062282085419
07-10-1981,0.07979899644851685,0.07979899644851685,38841600,0.08091499656438828,0.07979899644851685,0.06228485703468323
08-10-1981,0.08258900046348572,0.08258900046348572,31091200,0.08314699679613113,0.08258900046348572,0.0644625574350357
09-10-1981,0.08314699679613113,0.08314699679613113,54521600,0.08426299691200256,0.08314699679613113,0.06489808857440948
12-10-1981,0.0859379991889,0.0859379991889,27350400,0.08649600297212601,0.0859379991889,0.06707651913166046
13-10-1981,0.0859379991889,0.0859379991889,44195200,0.08705399930477142,0.0859379991889,0.06707651913166046
14-10-1981,0.08091499656438828,0.08147300034761429,30979200,0.08147300034761429,0.08091499656438828,0.06315596401691437
15-10-1981,0.08258900046348572,0.08258900046348572,29433600,0.08314699679613113,0.08258900046348572,0.0644625574350357
16-10-1981,0.08147300034761429,0.0820309966802597,36467200,0.0820309966802597,0.08147300034761429,0.06359145045280457
19-10-1981,0.08314699679613113,0.08314699679613113,20585600,0.08370500057935715,0.08314699679613113,0.06489808857440948
20-10-1981,0.08761200308799744,0.08761200308799744,35728000,0.08816999942064285,0.08761200308799744,0.06838306039571762
21-10-1981,0.08761200308799744,0.08761200308799744,76899200,0.08816999942064285,0.08761200308799744,0.06838306039571762
22-10-1981,0.08705399930477142,0.08761200308799744,32278400,0.08761200308799744,0.08705399930477142,0.06794758141040802
23-10-1981,0.08482100069522858,0.08537899702787399,27910400,0.08537899702787399,0.08482100069522858,0.06620465964078903
26-10-1981,0.08482100069522858,0.08482100069522858,27283200,0.08537899702787399,0.08482100069522858,0.06620465964078903
27-10-1981,0.08649600297212601,0.08649600297212601,85590400,0.08761200308799744,0.08649600297212601,0.06751205772161484
28-10-1981,0.08928599953651428,0.08928599953651428,44172800,0.0898440033197403,0.08928599953651428,0.06968968361616135
29-10-1981,0.08816999942064285,0.08872800320386887,30486400,0.08872800320386887,0.08816999942064285,0.06881862133741379
30-10-1981,0.08928599953651428,0.08928599953651428,52729600,0.0898440033197403,0.08928599953651428,0.06968968361616135
02-11-1981,0.08928599953651428,0.08928599953651428,36915200,0.0898440033197403,0.08928599953651428,0.06968968361616135
03-11-1981,0.08816999942064285,0.08872800320386887,28380800,0.08872800320386887,0.08816999942064285,0.06881862133741379
04-11-1981,0.0859379991889,0.08649600297212601,23811200,0.08649600297212601,0.0859379991889,0.06707651913166046
05-11-1981,0.07979899644851685,0.08035700023174286,23363200,0.08035700023174286,0.07979899644851685,0.06228485703468323
06-11-1981,0.08035700023174286,0.08035700023174286,24595200,0.08091499656438828,0.08035700023174286,0.06272042542695999
09-11-1981,0.08147300034761429,0.08147300034761429,20384000,0.0820309966802597,0.08147300034761429,0.06359145045280457
10-11-1981,0.0820309966802597,0.0820309966802597,16755200,0.08258900046348572,0.0820309966802597,0.06402699649333954
11-11-1981,0.08426299691200256,0.08426299691200256,27440000,0.08482100069522858,0.08426299691200256,0.06576912850141525
12-11-1981,0.08705399930477142,0.08705399930477142,39916800,0.08761200308799744,0.08705399930477142,0.06794758141040802
13-11-1981,0.08091499656438828,0.08147300034761429,21011200,0.08147300034761429,0.08091499656438828,0.06315596401691437
16-11-1981,0.07979899644851685,0.08035700023174286,22556800,0.08035700023174286,0.07979899644851685,0.06228485703468323
17-11-1981,0.08147300034761429,0.08147300034761429,35414400,0.0820309966802597,0.08147300034761429,0.06359145045280457
18-11-1981,0.08426299691200256,0.08426299691200256,29142400,0.08482100069522858,0.08426299691200256,0.06576912850141525
19-11-1981,0.08426299691200256,0.08426299691200256,40006400,0.08482100069522858,0.08426299691200256,0.06576912850141525
20-11-1981,0.08482100069522858,0.08482100069522858,38102400,0.08537899702787399,0.08482100069522858,0.06620465964078903
23-11-1981,0.08091499656438828,0.0820309966802597,22960000,0.0820309966802597,0.08091499656438828,0.06315596401691437
24-11-1981,0.08035700023174286,0.08091499656438828,22153600,0.08091499656438828,0.08035700023174286,0.06272042542695999
25-11-1981,0.0820309966802597,0.0820309966802597,52550400,0.08258900046348572,0.0820309966802597,0.06402699649333954
27-11-1981,0.08426299691200256,0.08426299691200256,37251200,0.08482100069522858,0.08426299691200256,0.06576912850141525
30-11-1981,0.08314699679613113,0.08370500057935715,23968000,0.08370500057935715,0.08314699679613113,0.06489808857440948
01-12-1981,0.08314699679613113,0.08314699679613113,23385600,0.08370500057935715,0.08314699679613113,0.06489808857440948
02-12-1981,0.08370500057935715,0.08370500057935715,37564800,0.08426299691200256,0.08370500057935715,0.06533358246088028
03-12-1981,0.08258900046348572,0.08314699679613113,20428800,0.08314699679613113,0.08258900046348572,0.0644625574350357
04-12-1981,0.08482100069522858,0.08482100069522858,137155200,0.08537899702787399,0.08482100069522858,0.06620465964078903
07-12-1981,0.08537899702787399,0.08537899702787399,59292800,0.0859379991889,0.08537899702787399,0.06664016842842102
08-12-1981,0.08370500057935715,0.08482100069522858,50624000,0.08482100069522858,0.08370500057935715,0.06533358246088028
09-12-1981,0.08426299691200256,0.08426299691200256,34272000,0.08482100069522858,0.08426299691200256,0.06576912850141525
10-12-1981,0.08426299691200256,0.08426299691200256,37408000,0.08482100069522858,0.08426299691200256,0.06576912850141525
