! demo8(p).gr.dat : [1..401][1..14]
 +1.760E+001 +3.760E+001 +1.000E+000 +1.461E+008 -1.602E-003 +4.646E+002 +4.402E-001 +4.641E+002 +4.641E+003 +3.202E-002 +3.451E-006 +0.000E+000 +3.202E-002 +3.451E-006
 +1.740E+001 +3.740E+001 +1.000E+000 +1.322E+008 -1.449E-003 +4.204E+002 +4.352E-001 +4.200E+002 +4.200E+003 +2.898E-002 +3.451E-006 +0.000E+000 +2.898E-002 +3.451E-006
 +1.720E+001 +3.720E+001 +1.000E+000 +1.196E+008 -1.312E-003 +3.804E+002 +4.302E-001 +3.800E+002 +3.800E+003 +2.622E-002 +3.451E-006 +0.000E+000 +2.622E-002 +3.451E-006
 +1.700E+001 +3.700E+001 +1.000E+000 +1.083E+008 -1.187E-003 +3.442E+002 +4.252E-001 +3.438E+002 +3.438E+003 +2.372E-002 +3.451E-006 +0.000E+000 +2.372E-002 +3.451E-006
 +1.680E+001 +3.680E+001 +1.000E+000 +9.795E+007 -1.074E-003 +3.115E+002 +4.202E-001 +3.111E+002 +3.111E+003 +2.147E-002 +3.451E-006 +0.000E+000 +2.147E-002 +3.451E-006
 +1.660E+001 +3.660E+001 +1.000E+000 +8.863E+007 -9.716E-004 +2.819E+002 +4.152E-001 +2.815E+002 +2.815E+003 +1.942E-002 +3.451E-006 +0.000E+000 +1.942E-002 +3.451E-006
 +1.640E+001 +3.640E+001 +1.000E+000 +8.020E+007 -8.792E-004 +2.551E+002 +4.102E-001 +2.547E+002 +2.547E+003 +1.757E-002 +3.451E-006 +0.000E+000 +1.757E-002 +3.451E-006
 +1.620E+001 +3.620E+001 +1.000E+000 +7.257E+007 -7.955E-004 +2.309E+002 +4.052E-001 +2.305E+002 +2.305E+003 +1.590E-002 +3.451E-006 +0.000E+000 +1.590E-002 +3.451E-006
 +1.600E+001 +3.600E+001 +1.000E+000 +6.566E+007 -7.198E-004 +2.089E+002 +4.002E-001 +2.085E+002 +2.085E+003 +1.439E-002 +3.451E-006 +0.000E+000 +1.439E-002 +3.451E-006
 +1.580E+001 +3.580E+001 +1.000E+000 +5.941E+007 -6.513E-004 +1.891E+002 +3.952E-001 +1.887E+002 +1.887E+003 +1.302E-002 +3.451E-006 +0.000E+000 +1.302E-002 +3.451E-006
 +1.560E+001 +3.560E+001 +1.000E+000 +5.376E+007 -5.893E-004 +1.711E+002 +3.902E-001 +1.707E+002 +1.707E+003 +1.178E-002 +3.450E-006 +0.000E+000 +1.178E-002 +3.450E-006
 +1.540E+001 +3.540E+001 +1.000E+000 +4.864E+007 -5.332E-004 +1.549E+002 +3.852E-001 +1.545E+002 +1.545E+003 +1.066E-002 +3.450E-006 +0.000E+000 +1.066E-002 +3.450E-006
 +1.520E+001 +3.520E+001 +1.000E+000 +4.401E+007 -4.825E-004 +1.402E+002 +3.802E-001 +1.398E+002 +1.398E+003 +9.645E-003 +3.450E-006 +0.000E+000 +9.645E-003 +3.450E-006
 +1.500E+001 +3.500E+001 +1.000E+000 +3.982E+007 -4.366E-004 +1.269E+002 +3.752E-001 +1.265E+002 +1.265E+003 +8.727E-003 +3.450E-006 +0.000E+000 +8.727E-003 +3.450E-006
 +1.480E+001 +3.480E+001 +1.000E+000 +3.604E+007 -3.950E-004 +1.148E+002 +3.702E-001 +1.145E+002 +1.145E+003 +7.897E-003 +3.450E-006 +0.000E+000 +7.897E-003 +3.450E-006
 +1.460E+001 +3.460E+001 +1.000E+000 +3.261E+007 -3.574E-004 +1.039E+002 +3.652E-001 +1.036E+002 +1.036E+003 +7.145E-003 +3.450E-006 +0.000E+000 +7.145E-003 +3.450E-006
 +1.440E+001 +3.440E+001 +1.000E+000 +2.950E+007 -3.234E-004 +9.405E+001 +3.602E-001 +9.370E+001 +9.370E+002 +6.465E-003 +3.450E-006 +0.000E+000 +6.465E-003 +3.450E-006
 +1.420E+001 +3.420E+001 +1.000E+000 +2.670E+007 -2.926E-004 +8.513E+001 +3.552E-001 +8.479E+001 +8.479E+002 +5.850E-003 +3.449E-006 +0.000E+000 +5.850E-003 +3.449E-006
 +1.400E+001 +3.400E+001 +1.000E+000 +2.415E+007 -2.648E-004 +7.706E+001 +3.502E-001 +7.672E+001 +7.672E+002 +5.293E-003 +3.449E-006 +0.000E+000 +5.293E-003 +3.449E-006
 +1.380E+001 +3.380E+001 +1.000E+000 +2.186E+007 -2.396E-004 +6.975E+001 +3.452E-001 +6.942E+001 +6.942E+002 +4.790E-003 +3.449E-006 +0.000E+000 +4.790E-003 +3.449E-006
 +1.360E+001 +3.360E+001 +1.000E+000 +1.978E+007 -2.168E-004 +6.314E+001 +3.402E-001 +6.281E+001 +6.281E+002 +4.334E-003 +3.449E-006 +0.000E+000 +4.334E-003 +3.449E-006
 +1.340E+001 +3.340E+001 +1.000E+000 +1.789E+007 -1.962E-004 +5.716E+001 +3.352E-001 +5.683E+001 +5.683E+002 +3.921E-003 +3.448E-006 +0.000E+000 +3.921E-003 +3.448E-006
 +1.320E+001 +3.320E+001 +1.000E+000 +1.619E+007 -1.775E-004 +5.175E+001 +3.302E-001 +5.143E+001 +5.143E+002 +3.548E-003 +3.448E-006 +0.000E+000 +3.548E-003 +3.448E-006
 +1.300E+001 +3.300E+001 +1.000E+000 +1.465E+007 -1.606E-004 +4.685E+001 +3.252E-001 +4.653E+001 +4.653E+002 +3.211E-003 +3.448E-006 +0.000E+000 +3.211E-003 +3.448E-006
 +1.280E+001 +3.280E+001 +1.000E+000 +1.326E+007 -1.453E-004 +4.241E+001 +3.202E-001 +4.210E+001 +4.210E+002 +2.905E-003 +3.447E-006 +0.000E+000 +2.905E-003 +3.447E-006
 +1.260E+001 +3.260E+001 +1.000E+000 +1.199E+007 -1.315E-004 +3.840E+001 +3.152E-001 +3.810E+001 +3.810E+002 +2.629E-003 +3.447E-006 +0.000E+000 +2.629E-003 +3.447E-006
 +1.240E+001 +3.240E+001 +1.000E+000 +1.085E+007 -1.190E-004 +3.477E+001 +3.102E-001 +3.447E+001 +3.447E+002 +2.378E-003 +3.446E-006 +0.000E+000 +2.378E-003 +3.446E-006
 +1.220E+001 +3.220E+001 +1.000E+000 +9.820E+006 -1.077E-004 +3.149E+001 +3.052E-001 +3.119E+001 +3.119E+002 +2.152E-003 +3.446E-006 +0.000E+000 +2.152E-003 +3.446E-006
 +1.200E+001 +3.200E+001 +1.000E+000 +8.886E+006 -9.741E-005 +2.851E+001 +3.002E-001 +2.822E+001 +2.822E+002 +1.947E-003 +3.445E-006 +0.000E+000 +1.947E-003 +3.445E-006
 +1.180E+001 +3.180E+001 +1.000E+000 +8.040E+006 -8.814E-005 +2.582E+001 +2.951E-001 +2.554E+001 +2.554E+002 +1.762E-003 +3.445E-006 +0.000E+000 +1.762E-003 +3.445E-006
 +1.160E+001 +3.160E+001 +1.000E+000 +7.275E+006 -7.975E-005 +2.339E+001 +2.901E-001 +2.311E+001 +2.311E+002 +1.594E-003 +3.444E-006 +0.000E+000 +1.594E-003 +3.444E-006
 +1.140E+001 +3.140E+001 +1.000E+000 +6.583E+006 -7.216E-005 +2.118E+001 +2.851E-001 +2.091E+001 +2.091E+002 +1.443E-003 +3.443E-006 +0.000E+000 +1.443E-003 +3.443E-006
 +1.120E+001 +3.120E+001 +1.000E+000 +5.956E+006 -6.529E-005 +1.919E+001 +2.801E-001 +1.892E+001 +1.892E+002 +1.305E-003 +3.442E-006 +0.000E+000 +1.305E-003 +3.442E-006
 +1.100E+001 +3.100E+001 +1.000E+000 +5.389E+006 -5.908E-005 +1.738E+001 +2.751E-001 +1.712E+001 +1.712E+002 +1.181E-003 +3.441E-006 +0.000E+000 +1.181E-003 +3.441E-006
 +1.080E+001 +3.080E+001 +1.000E+000 +4.876E+006 -5.345E-005 +1.575E+001 +2.701E-001 +1.549E+001 +1.549E+002 +1.069E-003 +3.440E-006 +0.000E+000 +1.069E-003 +3.440E-006
 +1.060E+001 +3.060E+001 +1.000E+000 +4.412E+006 -4.837E-005 +1.427E+001 +2.651E-001 +1.401E+001 +1.401E+002 +9.671E-004 +3.439E-006 +0.000E+000 +9.671E-004 +3.439E-006
 +1.040E+001 +3.040E+001 +1.000E+000 +3.992E+006 -4.376E-005 +1.293E+001 +2.601E-001 +1.268E+001 +1.268E+002 +8.751E-004 +3.438E-006 +0.000E+000 +8.751E-004 +3.438E-006
 +1.020E+001 +3.020E+001 +1.000E+000 +3.612E+006 -3.960E-005 +1.172E+001 +2.551E-001 +1.147E+001 +1.147E+002 +7.918E-004 +3.437E-006 +0.000E+000 +7.918E-004 +3.437E-006
 +1.000E+001 +3.000E+001 +1.000E+000 +3.268E+006 -3.583E-005 +1.062E+001 +2.501E-001 +1.038E+001 +1.038E+002 +7.165E-004 +3.435E-006 +0.000E+000 +7.165E-004 +3.435E-006
 +9.800E+000 +2.980E+001 +1.000E+000 +2.957E+006 -3.242E-005 +9.627E+000 +2.451E-001 +9.392E+000 +9.392E+001 +6.484E-004 +3.433E-006 +0.000E+000 +6.484E-004 +3.433E-006
 +9.600E+000 +2.960E+001 +1.000E+000 +2.676E+006 -2.933E-005 +8.728E+000 +2.401E-001 +8.498E+000 +8.498E+001 +5.867E-004 +3.431E-006 +0.000E+000 +5.867E-004 +3.431E-006
 +9.400E+000 +2.940E+001 +1.000E+000 +2.421E+006 -2.654E-005 +7.914E+000 +2.351E-001 +7.688E+000 +7.688E+001 +5.309E-004 +3.429E-006 +0.000E+000 +5.309E-004 +3.429E-006
 +9.200E+000 +2.920E+001 +1.000E+000 +2.190E+006 -2.401E-005 +7.177E+000 +2.301E-001 +6.956E+000 +6.956E+001 +4.804E-004 +3.427E-006 +0.000E+000 +4.804E-004 +3.427E-006
 +9.000E+000 +2.900E+001 +1.000E+000 +1.982E+006 -2.172E-005 +6.509E+000 +2.251E-001 +6.294E+000 +6.294E+001 +4.347E-004 +3.424E-006 +0.000E+000 +4.347E-004 +3.424E-006
 +8.800E+000 +2.880E+001 +1.000E+000 +1.793E+006 -1.965E-005 +5.904E+000 +2.201E-001 +5.694E+000 +5.694E+001 +3.934E-004 +3.421E-006 +0.000E+000 +3.934E-004 +3.421E-006
 +8.600E+000 +2.860E+001 +1.000E+000 +1.622E+006 -1.778E-005 +5.357E+000 +2.151E-001 +5.151E+000 +5.151E+001 +3.560E-004 +3.418E-006 +0.000E+000 +3.560E-004 +3.418E-006
 +8.400E+000 +2.840E+001 +1.000E+000 +1.467E+006 -1.609E-005 +4.861E+000 +2.101E-001 +4.660E+000 +4.660E+001 +3.222E-004 +3.415E-006 +0.000E+000 +3.222E-004 +3.415E-006
 +8.200E+000 +2.820E+001 +1.000E+000 +1.327E+006 -1.455E-005 +4.411E+000 +2.051E-001 +4.216E+000 +4.216E+001 +2.915E-004 +3.411E-006 +0.000E+000 +2.915E-004 +3.411E-006
 +8.000E+000 +2.800E+001 +1.000E+000 +1.201E+006 -1.316E-005 +4.004E+000 +2.001E-001 +3.814E+000 +3.814E+001 +2.638E-004 +3.407E-006 +0.000E+000 +2.638E-004 +3.407E-006
 +7.800E+000 +2.780E+001 +1.000E+000 +1.086E+006 -1.191E-005 +3.635E+000 +1.951E-001 +3.450E+000 +3.450E+001 +2.388E-004 +3.402E-006 +0.000E+000 +2.388E-004 +3.402E-006
 +7.600E+000 +2.760E+001 +1.000E+000 +9.825E+005 -1.077E-005 +3.301E+000 +1.901E-001 +3.121E+000 +3.121E+001 +2.161E-004 +3.397E-006 +0.000E+000 +2.161E-004 +3.397E-006
 +7.400E+000 +2.740E+001 +1.000E+000 +8.886E+005 -9.741E-006 +2.998E+000 +1.851E-001 +2.822E+000 +2.822E+001 +1.956E-004 +3.392E-006 +0.000E+000 +1.956E-004 +3.392E-006
 +7.200E+000 +2.720E+001 +1.000E+000 +8.037E+005 -8.810E-006 +2.723E+000 +1.801E-001 +2.553E+000 +2.553E+001 +1.771E-004 +3.386E-006 +0.000E+000 +1.771E-004 +3.386E-006
 +7.000E+000 +2.700E+001 +1.000E+000 +7.268E+005 -7.967E-006 +2.474E+000 +1.751E-001 +2.308E+000 +2.308E+001 +1.603E-004 +3.379E-006 +0.000E+000 +1.603E-004 +3.379E-006
 +6.800E+000 +2.680E+001 +1.000E+000 +6.571E+005 -7.204E-006 +2.247E+000 +1.701E-001 +2.087E+000 +2.087E+001 +1.451E-004 +3.371E-006 +0.000E+000 +1.451E-004 +3.371E-006
 +6.600E+000 +2.660E+001 +1.000E+000 +5.941E+005 -6.513E-006 +2.042E+000 +1.651E-001 +1.887E+000 +1.887E+001 +1.314E-004 +3.363E-006 +0.000E+000 +1.314E-004 +3.363E-006
 +6.400E+000 +2.640E+001 +1.000E+000 +5.370E+005 -5.887E-006 +1.856E+000 +1.601E-001 +1.706E+000 +1.706E+001 +1.190E-004 +3.354E-006 +0.000E+000 +1.190E-004 +3.354E-006
 +6.200E+000 +2.620E+001 +1.000E+000 +4.854E+005 -5.321E-006 +1.687E+000 +1.551E-001 +1.542E+000 +1.542E+001 +1.077E-004 +3.344E-006 +0.000E+000 +1.077E-004 +3.344E-006
 +6.000E+000 +2.600E+001 +1.000E+000 +4.386E+005 -4.808E-006 +1.533E+000 +1.501E-001 +1.393E+000 +1.393E+001 +9.756E-005 +3.334E-006 +0.000E+000 +9.756E-005 +3.334E-006
 +5.800E+000 +2.580E+001 +1.000E+000 +3.962E+005 -4.343E-006 +1.394E+000 +1.451E-001 +1.258E+000 +1.258E+001 +8.837E-005 +3.322E-006 +0.000E+000 +8.837E-005 +3.322E-006
 +5.600E+000 +2.560E+001 +1.000E+000 +3.578E+005 -3.922E-006 +1.267E+000 +1.401E-001 +1.136E+000 +1.136E+001 +8.007E-005 +3.309E-006 +0.000E+000 +8.007E-005 +3.309E-006
 +5.400E+000 +2.540E+001 +1.000E+000 +3.230E+005 -3.541E-006 +1.151E+000 +1.351E-001 +1.026E+000 +1.026E+001 +7.255E-005 +3.295E-006 +0.000E+000 +7.255E-005 +3.295E-006
 +5.200E+000 +2.520E+001 +1.000E+000 +2.914E+005 -3.195E-006 +1.046E+000 +1.301E-001 +9.257E-001 +9.257E+000 +6.576E-005 +3.279E-006 +0.000E+000 +6.576E-005 +3.279E-006
 +5.000E+000 +2.500E+001 +1.000E+000 +2.629E+005 -2.882E-006 +9.502E-001 +1.251E-001 +8.349E-001 +8.349E+000 +5.962E-005 +3.263E-006 +0.000E+000 +5.962E-005 +3.263E-006
 +4.800E+000 +2.480E+001 +1.000E+000 +2.369E+005 -2.597E-006 +8.628E-001 +1.201E-001 +7.525E-001 +7.525E+000 +5.408E-005 +3.244E-006 +0.000E+000 +5.408E-005 +3.244E-006
 +4.600E+000 +2.460E+001 +1.000E+000 +2.134E+005 -2.340E-006 +7.832E-001 +1.151E-001 +6.779E-001 +6.779E+000 +4.906E-005 +3.225E-006 +0.000E+000 +4.906E-005 +3.225E-006
 +4.400E+000 +2.440E+001 +1.000E+000 +1.921E+005 -2.106E-006 +7.104E-001 +1.101E-001 +6.101E-001 +6.101E+000 +4.453E-005 +3.203E-006 +0.000E+000 +4.453E-005 +3.203E-006
 +4.200E+000 +2.420E+001 +1.000E+000 +1.727E+005 -1.893E-006 +6.439E-001 +1.051E-001 +5.486E-001 +5.486E+000 +4.043E-005 +3.180E-006 +0.000E+000 +4.043E-005 +3.180E-006
 +4.000E+000 +2.400E+001 +1.000E+000 +1.551E+005 -1.701E-006 +5.830E-001 +1.001E-001 +4.927E-001 +4.927E+000 +3.674E-005 +3.155E-006 +0.000E+000 +3.674E-005 +3.155E-006
 +3.800E+000 +2.380E+001 +1.000E+000 +1.391E+005 -1.525E-006 +5.272E-001 +9.505E-002 +4.419E-001 +4.419E+000 +3.339E-005 +3.128E-006 +0.000E+000 +3.339E-005 +3.128E-006
 +3.600E+000 +2.360E+001 +1.000E+000 +1.246E+005 -1.366E-006 +4.760E-001 +9.004E-002 +3.957E-001 +3.957E+000 +3.038E-005 +3.099E-006 +0.000E+000 +3.038E-005 +3.099E-006
 +3.400E+000 +2.340E+001 +1.000E+000 +1.114E+005 -1.221E-006 +4.290E-001 +8.504E-002 +3.537E-001 +3.537E+000 +2.765E-005 +3.068E-006 +0.000E+000 +2.765E-005 +3.068E-006
 +3.200E+000 +2.320E+001 +1.000E+000 +9.932E+004 -1.089E-006 +3.857E-001 +8.004E-002 +3.155E-001 +3.155E+000 +2.519E-005 +3.036E-006 +0.000E+000 +2.519E-005 +3.036E-006
 +3.000E+000 +2.300E+001 +1.000E+000 +8.834E+004 -9.684E-007 +3.459E-001 +7.504E-002 +2.806E-001 +2.806E+000 +2.297E-005 +3.001E-006 +0.000E+000 +2.297E-005 +3.001E-006
 +2.800E+000 +2.280E+001 +1.000E+000 +7.833E+004 -8.586E-007 +3.091E-001 +7.004E-002 +2.488E-001 +2.488E+000 +2.096E-005 +2.964E-006 +0.000E+000 +2.096E-005 +2.964E-006
 +2.600E+000 +2.260E+001 +1.000E+000 +6.918E+004 -7.584E-007 +2.750E-001 +6.503E-002 +2.197E-001 +2.197E+000 +1.916E-005 +2.925E-006 +0.000E+000 +1.916E-005 +2.925E-006
 +2.400E+000 +2.240E+001 +1.000E+000 +6.082E+004 -6.667E-007 +2.434E-001 +6.003E-002 +1.932E-001 +1.932E+000 +1.752E-005 +2.884E-006 +0.000E+000 +1.752E-005 +2.884E-006
 +2.200E+000 +2.220E+001 +1.000E+000 +5.316E+004 -5.828E-007 +2.141E-001 +5.503E-002 +1.688E-001 +1.688E+000 +1.605E-005 +2.841E-006 +0.000E+000 +1.605E-005 +2.841E-006
 +2.000E+000 +2.200E+001 +1.000E+000 +4.615E+004 -5.059E-007 +1.868E-001 +5.003E-002 +1.466E-001 +1.466E+000 +1.472E-005 +2.796E-006 +0.000E+000 +1.472E-005 +2.796E-006
 +1.800E+000 +2.180E+001 +1.000E+000 +3.971E+004 -4.353E-007 +1.614E-001 +4.502E-002 +1.261E-001 +1.261E+000 +1.352E-005 +2.750E-006 +0.000E+000 +1.352E-005 +2.750E-006
 +1.600E+000 +2.160E+001 +1.000E+000 +3.379E+004 -3.704E-007 +1.376E-001 +4.002E-002 +1.073E-001 +1.073E+000 +1.244E-005 +2.702E-006 +0.000E+000 +1.244E-005 +2.702E-006
 +1.400E+000 +2.140E+001 +1.000E+000 +2.834E+004 -3.107E-007 +1.153E-001 +3.502E-002 +9.001E-002 +9.001E-001 +1.146E-005 +2.653E-006 +0.000E+000 +1.146E-005 +2.653E-006
 +1.200E+000 +2.120E+001 +1.000E+000 +2.331E+004 -2.556E-007 +9.431E-002 +3.001E-002 +7.404E-002 +7.404E-001 +1.058E-005 +2.603E-006 +0.000E+000 +1.058E-005 +2.603E-006
 +1.000E+000 +2.100E+001 +1.000E+000 +1.867E+004 -2.046E-007 +7.455E-002 +2.501E-002 +5.929E-002 +5.929E-001 +9.786E-006 +2.552E-006 +0.000E+000 +9.786E-006 +2.552E-006
 +8.000E-001 +2.080E+001 +1.000E+000 +1.437E+004 -1.575E-007 +5.590E-002 +2.001E-002 +4.564E-002 +4.564E-001 +9.068E-006 +2.500E-006 +0.000E+000 +9.068E-006 +2.500E-006
 +6.000E-001 +2.060E+001 +1.000E+000 +1.038E+004 -1.138E-007 +3.823E-002 +1.501E-002 +3.297E-002 +3.297E-001 +8.420E-006 +2.448E-006 +0.000E+000 +8.420E-006 +2.448E-006
 +4.000E-001 +2.040E+001 +1.000E+000 +6.675E+003 -7.317E-008 +2.145E-002 +1.000E-002 +2.120E-002 +2.120E-001 +7.834E-006 +2.396E-006 +0.000E+000 +7.834E-006 +2.396E-006
 +2.000E-001 +2.020E+001 +1.000E+000 +3.222E+003 -3.533E-008 +5.488E-003 +5.002E-003 +1.023E-002 +1.023E-001 +7.305E-006 +2.344E-006 +0.000E+000 +7.305E-006 +2.344E-006
 +4.336E-006 +2.000E+001 +1.000E+000 +6.753E-002 -7.403E-013 -9.749E-003 +1.085E-007 +2.145E-007 +2.145E-006 +6.827E-006 +2.292E-006 +0.000E+000 +6.827E-006 +2.292E-006
 -2.000E-001 +1.980E+001 -1.000E+000 +3.015E+003 +3.305E-008 -2.433E-002 -5.003E-003 -9.575E-003 -9.575E-002 +6.393E-006 +2.241E-006 +0.000E+000 +6.393E-006 +2.241E-006
 -4.000E-001 +1.960E+001 -1.000E+000 +5.841E+003 +6.403E-008 -3.831E-002 -1.001E-002 -1.855E-002 -1.855E-001 +6.001E-006 +2.191E-006 +0.000E+000 +6.001E-006 +2.191E-006
 -6.000E-001 +1.940E+001 -1.000E+000 +8.497E+003 +9.315E-008 -5.174E-002 -1.501E-002 -2.699E-002 -2.699E-001 +5.646E-006 +2.142E-006 +0.000E+000 +5.646E-006 +2.142E-006
 -8.000E-001 +1.920E+001 -1.000E+000 +1.100E+004 +1.206E-007 -6.469E-002 -2.001E-002 -3.493E-002 -3.493E-001 +5.323E-006 +2.094E-006 +0.000E+000 +5.323E-006 +2.094E-006
 -1.000E+000 +1.900E+001 -1.000E+000 +1.336E+004 +1.465E-007 -7.719E-002 -2.501E-002 -4.243E-002 -4.243E-001 +5.030E-006 +2.047E-006 +0.000E+000 +5.030E-006 +2.047E-006
 -1.200E+000 +1.880E+001 -1.000E+000 +1.559E+004 +1.709E-007 -8.929E-002 -3.002E-002 -4.953E-002 -4.953E-001 +4.764E-006 +2.002E-006 +0.000E+000 +4.764E-006 +2.002E-006
 -1.400E+000 +1.860E+001 -1.000E+000 +1.771E+004 +1.942E-007 -1.010E-001 -3.502E-002 -5.625E-002 -5.625E-001 +4.522E-006 +1.958E-006 +0.000E+000 +4.522E-006 +1.958E-006
 -1.600E+000 +1.840E+001 -1.000E+000 +1.972E+004 +2.162E-007 -1.124E-001 -4.002E-002 -6.265E-002 -6.265E-001 +4.302E-006 +1.915E-006 +0.000E+000 +4.302E-006 +1.915E-006
 -1.800E+000 +1.820E+001 -1.000E+000 +2.164E+004 +2.372E-007 -1.235E-001 -4.502E-002 -6.873E-002 -6.873E-001 +4.101E-006 +1.874E-006 +0.000E+000 +4.101E-006 +1.874E-006
 -2.000E+000 +1.800E+001 -1.000E+000 +2.347E+004 +2.573E-007 -1.343E-001 -5.003E-002 -7.454E-002 -7.454E-001 +3.917E-006 +1.835E-006 +0.000E+000 +3.917E-006 +1.835E-006
 -2.200E+000 +1.780E+001 -1.000E+000 +2.522E+004 +2.765E-007 -1.449E-001 -5.503E-002 -8.010E-002 -8.010E-001 +3.749E-006 +1.797E-006 +0.000E+000 +3.749E-006 +1.797E-006
 -2.400E+000 +1.760E+001 -1.000E+000 +2.689E+004 +2.948E-007 -1.552E-001 -6.003E-002 -8.542E-002 -8.542E-001 +3.595E-006 +1.761E-006 +0.000E+000 +3.595E-006 +1.761E-006
 -2.600E+000 +1.740E+001 -1.000E+000 +2.850E+004 +3.124E-007 -1.653E-001 -6.503E-002 -9.052E-002 -9.052E-001 +3.453E-006 +1.726E-006 +0.000E+000 +3.453E-006 +1.726E-006
 -2.800E+000 +1.720E+001 -1.000E+000 +3.005E+004 +3.294E-007 -1.752E-001 -7.004E-002 -9.543E-002 -9.543E-001 +3.323E-006 +1.693E-006 +0.000E+000 +3.323E-006 +1.693E-006
 -3.000E+000 +1.700E+001 -1.000E+000 +3.154E+004 +3.457E-007 -1.849E-001 -7.504E-002 -1.002E-001 -1.002E+000 +3.204E-006 +1.661E-006 +0.000E+000 +3.204E-006 +1.661E-006
 -3.200E+000 +1.680E+001 -1.000E+000 +3.297E+004 +3.614E-007 -1.945E-001 -8.004E-002 -1.047E-001 -1.047E+000 +3.093E-006 +1.631E-006 +0.000E+000 +3.093E-006 +1.631E-006
 -3.400E+000 +1.660E+001 -1.000E+000 +3.436E+004 +3.767E-007 -2.039E-001 -8.504E-002 -1.091E-001 -1.091E+000 +2.991E-006 +1.602E-006 +0.000E+000 +2.991E-006 +1.602E-006
 -3.600E+000 +1.640E+001 -1.000E+000 +3.570E+004 +3.914E-007 -2.132E-001 -9.005E-002 -1.134E-001 -1.134E+000 +2.897E-006 +1.575E-006 +0.000E+000 +2.897E-006 +1.575E-006
 -3.800E+000 +1.620E+001 -1.000E+000 +3.700E+004 +4.057E-007 -2.223E-001 -9.505E-002 -1.175E-001 -1.175E+000 +2.809E-006 +1.549E-006 +0.000E+000 +2.809E-006 +1.549E-006
 -4.000E+000 +1.600E+001 -1.000E+000 +3.827E+004 +4.195E-007 -2.313E-001 -1.001E-001 -1.215E-001 -1.215E+000 +2.727E-006 +1.524E-006 +0.000E+000 +2.727E-006 +1.524E-006
 -4.200E+000 +1.580E+001 -1.000E+000 +3.949E+004 +4.330E-007 -2.402E-001 -1.051E-001 -1.254E-001 -1.254E+000 +2.652E-006 +1.500E-006 +0.000E+000 +2.652E-006 +1.500E-006
 -4.400E+000 +1.560E+001 -1.000E+000 +4.069E+004 +4.460E-007 -2.490E-001 -1.101E-001 -1.292E-001 -1.292E+000 +2.581E-006 +1.477E-006 +0.000E+000 +2.581E-006 +1.477E-006
